corpus	model	bert_layers	finetuning_count	mean_precision	mean_recall	mean_f1	mean_hit	mean_mrr	mean_nearest_same_distance	mean_farthest_same_distance	geom_intra_mean	geom_inter_nearest_mean	geom_inter_intra_ratio	geom_centroid_margin
clres	distilroberta-base	5	0	0.7221582618063096	0.07629817589390049	0.13402882665130827	0.9890234857849197	0.8612150697520445	0.013835665375741468	0.021286277138440605	2.4394618075425583	1.0803314403231787	0.4428564681697037	-1.3591303672193795
clres	distilroberta-base	5	100	0.7501859488725126	0.07964871188284496	0.13988507874108783	0.9894561186650188	0.8663718570678292	0.21701264496129938	0.3165448271861986	13.012558914796337	5.443755113402153	0.41834624143081967	-7.568803801394184
clres	distilroberta-base	5	250	0.7573934007724686	0.0804291555083632	0.14124608825764048	0.9903708281829425	0.8799855989190033	0.21586036180856474	0.31181541149892916	12.972016016338173	5.991938813050623	0.4619126900170192	-6.980077203287551
clres	distilroberta-base	5	500	0.7502468268284878	0.07955288710529534	0.13972335491799107	0.9905686032138443	0.8721136910318775	0.1828098299657456	0.26929154099155483	12.211576752047648	5.899822672092656	0.48313357004478297	-6.3117540799549925
clres	distilroberta-base	5	1000	0.7804637088409695	0.08298113433426244	0.14572183246694514	0.9909641532756496	0.8916729393414784	0.2015374571497734	0.29074007134238583	12.560543666550199	6.702536853333537	0.5336183712479712	-5.858006813216662
clres	distilroberta-base	5	2500	0.7664523306768299	0.08125941136208077	0.1427247287985552	0.9901730531520399	0.8801518858478632	0.18745359371546408	0.272786700800141	12.236526632827893	6.070265034519613	0.496077458633926	-6.16626159830828
clres	albert-base-v2	11	0	0.8222337774081114	0.0873185458160591	0.15335667980131398	0.9925339925834371	0.9125187336869968	0.10083241779408217	0.1600542419137232	16.701880668331274	9.737910069364407	0.5830427281059808	-6.963970598966867
clres	albert-base-v2	11	100	0.8224141732957587	0.08736721293556421	0.15343665759250968	0.9926946847960454	0.9162079553635485	0.20817862476041074	0.3003411344418613	23.683845244812172	12.912437462561883	0.5452002125959798	-10.77140778225029
clres	albert-base-v2	11	250	0.8133993533536124	0.08652842081703507	0.1519496128617891	0.9914091470951801	0.9045852685427458	0.21112019125524803	0.3083064608739722	24.12592161616553	13.226859757685666	0.5482426730932853	-10.899061858479865
clres	albert-base-v2	11	500	0.8170179435705307	0.08692900065843752	0.1526544247388455	0.9915698393077875	0.908855407018044	0.20097788001577616	0.2943661007447626	23.532604323449036	12.9703182325939	0.551163740923891	-10.562286090855135
